incident_date,incident_month,incident_day,incident_year,incidentCategory,X,Y
4/21/11 17:22,04,21,2011,700,-76.12984816,43.03668947
4/25/11 15:01,04,25,2011,700,-76.11222871,43.04127889
4/25/11 15:35,04,25,2011,700,-76.12978385,43.03983984
4/26/11 18:03,04,26,2011,500,-76.1153031,43.03523936
4/26/11 18:16,04,26,2011,500,-76.12018459,43.03153226
4/26/11 19:37,04,26,2011,500,-76.1112518,43.03246317
4/26/11 23:12,04,26,2011,600,-76.1281813,43.03634517
4/28/11 20:41,04,28,2011,700,-76.12956013,43.03729553
4/29/11 16:10,04,29,2011,500,-76.11714871,43.03208167
5/2/11 8:39,05,02,2011,700,-76.12978385,43.03983984
5/5/11 20:09,05,05,2011,600,-76.1127988,43.03710687
5/5/11 22:26,05,05,2011,500,-76.11693899,43.04180246
5/5/11 23:59,05,05,2011,700,-76.12978385,43.03983984
5/6/11 23:26,05,06,2011,600,-76.12606437,43.03628457
5/7/11 0:58,05,07,2011,700,-76.11733789,43.03485464
5/7/11 1:04,05,07,2011,700,-76.12948204,43.03775492
5/7/11 3:00,05,07,2011,700,-76.12958236,43.03868423
5/9/11 11:15,05,09,2011,700,-76.12491452,43.03230072
5/9/11 20:59,05,09,2011,600,-76.11935656,43.04150161
5/10/11 20:06,05,10,2011,400,-76.11154911,43.0337134
5/11/11 4:01,05,11,2011,100,-76.121326,43.04016756
5/11/11 20:33,05,11,2011,600,-76.12306991,43.03714894
5/12/11 17:35,05,12,2011,400,-76.12572706,43.03525734
5/13/11 5:41,05,13,2011,100,-76.12429229,43.03371732
5/16/11 13:39,05,16,2011,400,-76.11546935,43.04168059
5/17/11 20:19,05,17,2011,400,-76.12390214,43.03352712
5/19/11 4:04,05,19,2011,100,-76.12290483,43.03735502
5/19/11 10:32,05,19,2011,700,-76.12947927,43.03813599
5/19/11 18:28,05,19,2011,700,-76.12477903,43.03832556
5/20/11 21:50,05,20,2011,600,-76.117344,43.04174847
5/21/11 21:02,05,21,2011,100,-76.12818015,43.03633353
5/22/11 2:35,05,22,2011,700,-76.11282127,43.0316696
5/23/11 12:57,05,23,2011,600,-76.11657993,43.0351331
5/24/11 7:13,05,24,2011,700,-76.12947927,43.03813599
5/27/11 0:09,05,27,2011,700,-76.1231115,43.03401555
5/27/11 1:20,05,27,2011,700,-76.12309089,43.03390544
5/28/11 15:00,05,28,2011,700,-76.11810743,43.04172123
6/1/11 13:14,06,01,2011,700,-76.13068259,43.04205638
6/2/11 14:05,06,02,2011,400,-76.1127988,43.03710687
6/3/11 5:08,06,03,2011,400,-76.11501583,43.0376217
6/4/11 21:26,06,04,2011,600,-76.1281813,43.03634517
6/6/11 8:07,06,06,2011,700,-76.12984816,43.03668947
6/6/11 13:01,06,06,2011,700,-76.12887011,43.04007454
6/6/11 22:23,06,06,2011,400,-76.12832705,43.03797697
6/9/11 6:21,06,09,2011,700,-76.12978385,43.03983984
6/11/11 20:18,06,11,2011,400,-76.11511425,43.03342936
6/15/11 21:21,06,15,2011,100,-76.12887011,43.04007454
6/18/11 14:32,06,18,2011,100,-76.13029391,43.04156414
6/20/11 9:02,06,20,2011,700,-76.12904008,43.03672358
6/22/11 19:32,06,22,2011,700,-76.12022711,43.04065554
6/25/11 9:28,06,25,2011,700,-76.12978385,43.03983984
6/27/11 4:20,06,27,2011,700,-76.12958236,43.03868423
6/27/11 22:58,06,27,2011,400,-76.12463169,43.03897342
7/2/11 12:15,07,02,2011,400,-76.12049675,43.03913514
7/3/11 1:25,07,03,2011,700,-76.13068259,43.04205638
7/3/11 1:29,07,03,2011,700,-76.13006411,43.03469547
7/4/11 22:09,07,04,2011,400,-76.12904008,43.03672358
7/11/11 11:05,07,11,2011,500,-76.11161223,43.03691914
7/16/11 17:24,07,16,2011,200,-76.13006414,43.03469547
7/17/11 13:59,07,17,2011,700,-76.12049675,43.03913514
7/18/11 11:21,07,18,2011,700,-76.13006414,43.03469547
7/18/11 21:58,07,18,2011,400,-76.11812604,43.03895157
7/20/11 23:06,07,20,2011,500,-76.118826,43.04164153
7/21/11 11:43,07,21,2011,600,-76.12316464,43.0365844
7/29/11 10:26,07,29,2011,700,-76.126633,43.03666573
8/1/11 13:47,08,01,2011,400,-76.11962437,43.03221084
8/5/11 8:27,08,05,2011,700,-76.129545,43.03714541
8/5/11 11:57,08,05,2011,700,-76.13068259,43.04205638
8/7/11 11:21,08,07,2011,700,-76.12887011,43.04007454
8/8/11 10:47,08,08,2011,700,-76.11361517,43.0368902
8/9/11 9:44,08,09,2011,700,-76.11493257,43.03682986
8/12/11 1:49,08,12,2011,600,-76.1233132,43.0383387
8/14/11 10:12,08,14,2011,700,-76.11361517,43.0368902
8/15/11 0:13,08,15,2011,700,-76.12907357,43.03227378
8/15/11 12:15,08,15,2011,400,-76.12148093,43.03881302
8/16/11 14:13,08,16,2011,500,-76.11759039,43.03216565
8/16/11 19:28,08,16,2011,600,-76.12086511,43.03993999
8/17/11 1:57,08,17,2011,600,-76.12805279,43.03766887
8/18/11 17:06,08,18,2011,700,-76.12389139,43.03340418
8/19/11 3:55,08,19,2011,100,-76.11918403,43.04121918
8/20/11 9:10,08,20,2011,700,-76.11804528,43.03667938
8/20/11 21:04,08,20,2011,700,-76.12419765,43.03229927
8/21/11 9:50,08,21,2011,100,-76.1175383,43.03669471
8/22/11 13:04,08,22,2011,700,-76.126633,43.03666573
8/23/11 17:11,08,23,2011,400,-76.11897889,43.03411607
8/24/11 2:33,08,24,2011,700,-76.11911136,43.0404091
8/24/11 18:11,08,24,2011,700,-76.11625807,43.03212057
8/25/11 8:47,08,25,2011,100,-76.11525012,43.0414026
8/25/11 8:57,08,25,2011,400,-76.11969803,43.0401526
8/25/11 11:21,08,25,2011,500,-76.11930513,43.04085477
8/25/11 18:31,08,25,2011,100,-76.1238388,43.03287804
8/27/11 0:12,08,27,2011,700,-76.12947927,43.03813599
8/27/11 2:04,08,27,2011,500,-76.12980507,43.0362566
8/28/11 21:56,08,28,2011,700,-76.12947927,43.03813599
8/29/11 1:26,08,29,2011,600,-76.1269037,43.03820477
8/29/11 21:35,08,29,2011,700,-76.12947927,43.03813599
8/30/11 7:25,08,30,2011,700,-76.12887011,43.04007454
9/2/11 8:40,09,02,2011,700,-76.12947927,43.03813599
9/2/11 11:18,09,02,2011,700,-76.12947927,43.03813599
9/3/11 2:20,09,03,2011,700,-76.12947927,43.03813599
9/3/11 20:32,09,03,2011,400,-76.13054731,43.03771301
9/4/11 5:27,09,04,2011,700,-76.11950439,43.04123806
9/7/11 19:37,09,07,2011,500,-76.11311654,43.03158246
9/9/11 3:56,09,09,2011,700,-76.12948204,43.03775492
9/9/11 23:41,09,09,2011,700,-76.12947927,43.03813599
9/14/11 2:57,09,14,2011,500,-76.12910036,43.03341921
9/14/11 3:50,09,14,2011,600,-76.12049675,43.03913514
9/14/11 5:11,09,14,2011,700,-76.12524114,43.03633007
9/14/11 8:34,09,14,2011,700,-76.11701778,43.03673833
9/14/11 8:47,09,14,2011,700,-76.11443689,43.04048323
9/14/11 21:10,09,14,2011,700,-76.12891088,43.04089123
9/16/11 3:33,09,16,2011,700,-76.12958236,43.03868423
9/17/11 0:46,09,17,2011,700,-76.12956013,43.03729553
9/17/11 1:31,09,17,2011,600,-76.12887011,43.04007454
9/18/11 17:32,09,18,2011,600,-76.12597336,43.03766566
9/20/11 21:35,09,20,2011,700,-76.12978385,43.03983984
9/21/11 0:41,09,21,2011,700,-76.12978385,43.03983984
9/21/11 1:41,09,21,2011,700,-76.12958236,43.03868423
9/21/11 20:01,09,21,2011,700,-76.12958236,43.03868423
9/23/11 22:51,09,23,2011,700,-76.12947927,43.03813599
9/23/11 23:16,09,23,2011,700,-76.12947927,43.03813599
9/25/11 1:57,09,25,2011,700,-76.12956013,43.03729553
9/27/11 9:00,09,27,2011,700,-76.1147837,43.04150504
9/27/11 16:13,09,27,2011,500,-76.11584082,43.03187374
9/28/11 22:44,09,28,2011,700,-76.12947927,43.03813599
10/1/11 19:26,10,01,2011,100,-76.12948335,43.0359186
10/3/11 0:34,10,03,2011,700,-76.12887011,43.04007454
10/4/11 21:32,10,04,2011,600,-76.13054731,43.03771301
10/5/11 6:23,10,05,2011,500,-76.12910036,43.03341921
10/8/11 6:29,10,08,2011,700,-76.12408916,43.03535711
10/8/11 16:32,10,08,2011,700,-76.12978385,43.03983984
10/8/11 19:36,10,08,2011,700,-76.12004455,43.04178533
10/10/11 3:13,10,10,2011,700,-76.11231237,43.03325065
10/11/11 17:56,10,11,2011,700,-76.12956013,43.03729553
10/12/11 12:02,10,12,2011,700,-76.12956013,43.03729553
10/12/11 22:35,10,12,2011,700,-76.12956013,43.03729553
10/14/11 0:11,10,14,2011,100,-76.12887011,43.04007454
10/14/11 4:08,10,14,2011,100,-76.12948204,43.03775492
10/16/11 21:55,10,16,2011,100,-76.11165225,43.03474564
10/17/11 20:06,10,17,2011,100,-76.12978385,43.03983984
10/18/11 11:24,10,18,2011,400,-76.11831408,43.03700462
10/18/11 16:16,10,18,2011,400,-76.11443689,43.04048323
10/21/11 14:38,10,21,2011,600,-76.12980507,43.0362566
10/21/11 23:20,10,21,2011,700,-76.12887011,43.04007454
10/22/11 0:16,10,22,2011,400,-76.11892838,43.04049067
10/23/11 2:40,10,23,2011,500,-76.12692522,43.03640704
10/23/11 17:22,10,23,2011,700,-76.1279255,43.03610602
10/23/11 20:08,10,23,2011,700,-76.11612941,43.03494548
10/24/11 16:21,10,24,2011,700,-76.12958236,43.03868423
10/25/11 18:35,10,25,2011,400,-76.12144977,43.03743122
10/25/11 20:23,10,25,2011,700,-76.11919423,43.03856089
10/29/11 0:52,10,29,2011,700,-76.12891088,43.04089123
10/29/11 1:59,10,29,2011,700,-76.12958236,43.03868423
10/30/11 0:31,10,30,2011,600,-76.12716825,43.03693503
10/30/11 22:38,10,30,2011,500,-76.12033837,43.04073806
11/2/11 20:30,11,02,2011,700,-76.13052837,43.04088935
11/2/11 23:29,11,02,2011,700,-76.12958236,43.03868423
11/3/11 15:30,11,03,2011,700,-76.13052837,43.04088935
11/6/11 17:48,11,06,2011,700,-76.12978385,43.03983984
11/7/11 8:10,11,07,2011,700,-76.12904008,43.03672358
11/7/11 9:57,11,07,2011,700,-76.11436871,43.03945542
11/8/11 23:34,11,08,2011,700,-76.12887011,43.04007454
11/10/11 22:42,11,10,2011,700,-76.12891088,43.04089123
11/12/11 15:41,11,12,2011,700,-76.12891088,43.04089123
11/14/11 10:03,11,14,2011,700,-76.12891088,43.04089123
11/15/11 15:08,11,15,2011,700,-76.12978385,43.03983984
11/17/11 0:31,11,17,2011,700,-76.13006414,43.03469547
11/18/11 0:31,11,18,2011,700,-76.12887011,43.04007454
11/18/11 7:06,11,18,2011,500,-76.11231237,43.03325065
11/23/11 8:26,11,23,2011,700,-76.12792345,43.03782967
11/29/11 19:06,11,29,2011,700,-76.13054731,43.03771301
11/30/11 7:06,11,30,2011,700,-76.13068259,43.04205638
12/1/11 2:03,12,01,2011,700,-76.12958236,43.03868423
12/1/11 16:13,12,01,2011,400,-76.11264349,43.03729328
12/3/11 19:16,12,03,2011,500,-76.12428613,43.03350007
12/4/11 15:07,12,04,2011,500,-76.11998996,43.04014635
12/5/11 1:28,12,05,2011,700,-76.12891088,43.04089123
12/5/11 19:44,12,05,2011,400,-76.12347152,43.03806032
12/5/11 21:54,12,05,2011,700,-76.12887011,43.04007454
12/6/11 13:51,12,06,2011,100,-76.12153451,43.03162228
12/6/11 19:55,12,06,2011,100,-76.11882202,43.04137561
12/11/11 2:01,12,11,2011,100,-76.11862582,43.03511961
12/11/11 16:11,12,11,2011,700,-76.12887011,43.04007454
12/12/11 1:00,12,12,2011,400,-76.12384709,43.03307529
12/12/11 8:15,12,12,2011,500,-76.126513,43.03435196
12/12/11 14:19,12,12,2011,600,-76.11717476,43.03731753
12/15/11 2:25,12,15,2011,700,-76.12887011,43.04007454
12/15/11 20:43,12,15,2011,600,-76.12266326,43.03273615
12/18/11 12:46,12,18,2011,500,-76.13068259,43.04205638
12/18/11 16:38,12,18,2011,700,-76.13068259,43.04205638
12/18/11 17:13,12,18,2011,700,-76.12891088,43.04089123
12/18/11 18:47,12,18,2011,700,-76.13068259,43.04205638
12/19/11 8:01,12,19,2011,700,-76.13006414,43.03469547
12/19/11 13:25,12,19,2011,500,-76.11514593,43.03998739
12/21/11 10:58,12,21,2011,700,-76.11950439,43.04123806
12/21/11 14:06,12,21,2011,700,-76.11950439,43.04123806
12/21/11 16:34,12,21,2011,700,-76.129545,43.03714541
12/22/11 13:55,12,22,2011,700,-76.11950439,43.04123806
12/26/11 14:30,12,26,2011,500,-76.11512365,43.03246308
12/28/11 15:19,12,28,2011,700,-76.11810021,43.04206856
12/30/11 18:11,12,30,2011,600,-76.11895129,43.03680332
1/3/12 19:24,01,03,2012,700,-76.12428613,43.03350007
1/4/12 12:04,01,04,2012,700,-76.12947927,43.03813599
1/9/12 20:50,01,09,2012,200,-76.12887011,43.04007454
1/11/12 10:59,01,11,2012,500,-76.12681826,43.03743408
1/12/12 4:54,01,12,2012,500,-76.12275527,43.03213085
1/13/12 11:12,01,13,2012,600,-76.12682146,43.03747091
1/14/12 19:30,01,14,2012,700,-76.12978385,43.03983984
1/17/12 18:16,01,17,2012,500,-76.11284853,43.03220297
1/18/12 0:18,01,18,2012,700,-76.12491484,43.03633792
1/18/12 10:23,01,18,2012,700,-76.12978385,43.03983984
1/21/12 18:43,01,21,2012,100,-76.12887011,43.04007454
1/22/12 1:55,01,22,2012,700,-76.12958236,43.03868423
1/22/12 14:34,01,22,2012,100,-76.11732687,43.0375568
1/22/12 22:12,01,22,2012,700,-76.12904008,43.03672358
1/23/12 12:04,01,23,2012,700,-76.12491484,43.03633792
1/25/12 14:09,01,25,2012,700,-76.12887011,43.04007454
1/26/12 23:54,01,26,2012,700,-76.12887011,43.04007454
1/27/12 1:05,01,27,2012,700,-76.11950439,43.04123806
1/28/12 3:12,01,28,2012,600,-76.119958,43.03867209
1/29/12 5:43,01,29,2012,600,-76.1214382,43.03983656
1/31/12 16:07,01,31,2012,700,-76.12978385,43.03983984
1/31/12 18:26,01,31,2012,700,-76.12978385,43.03983984
2/5/12 15:10,02,05,2012,400,-76.11830823,43.03153266
2/8/12 10:15,02,08,2012,500,-76.12910036,43.03341921
2/9/12 15:30,02,09,2012,100,-76.12253653,43.04138012
2/9/12 21:35,02,09,2012,400,-76.11359511,43.03177183
2/11/12 2:24,02,11,2012,700,-76.12956013,43.03729553
2/11/12 4:49,02,11,2012,600,-76.1244516,43.03536687
2/13/12 22:44,02,13,2012,100,-76.12978385,43.03983984
2/19/12 14:08,02,19,2012,100,-76.11919423,43.03856089
2/19/12 18:24,02,19,2012,700,-76.11759039,43.03216565
2/21/12 2:40,02,21,2012,700,-76.12958236,43.03868423
2/22/12 13:47,02,22,2012,100,-76.11895129,43.03680332
2/22/12 22:26,02,22,2012,700,-76.12798369,43.0366647
2/25/12 2:04,02,25,2012,100,-76.126633,43.03666573
2/25/12 11:56,02,25,2012,700,-76.12978385,43.03983984
2/26/12 1:28,02,26,2012,700,-76.12907357,43.03227378
2/26/12 3:52,02,26,2012,700,-76.12907357,43.03227378
2/26/12 17:49,02,26,2012,700,-76.12887011,43.04007454
2/27/12 22:39,02,27,2012,700,-76.12491484,43.03633792
2/28/12 11:22,02,28,2012,700,-76.12798369,43.0366647
2/29/12 21:44,02,29,2012,700,-76.12887011,43.04007454
3/3/12 4:46,03,03,2012,700,-76.12887011,43.04007454
3/3/12 14:08,03,03,2012,700,-76.11195152,43.03611309
3/5/12 18:25,03,05,2012,600,-76.12877011,43.03614834
3/8/12 23:17,03,08,2012,700,-76.12887011,43.04007454
3/18/12 1:18,03,18,2012,500,-76.12781128,43.03469402
3/21/12 20:56,03,21,2012,700,-76.12776737,43.03528985
3/21/12 21:26,03,21,2012,500,-76.12785471,43.0350021
3/22/12 0:30,03,22,2012,700,-76.12776737,43.03528985
3/25/12 0:43,03,25,2012,700,-76.12956013,43.03729553
3/26/12 22:12,03,26,2012,700,-76.12948204,43.03775492
3/31/12 0:04,03,31,2012,700,-76.12958236,43.03868423
4/1/12 0:52,04,01,2012,400,-76.11521975,43.04078227
4/1/12 17:49,04,01,2012,700,-76.12947927,43.03813599
4/4/12 21:44,04,04,2012,600,-76.12578584,43.03561255
4/7/12 1:30,04,07,2012,700,-76.12958236,43.03868423
4/9/12 21:05,04,09,2012,500,-76.11490536,43.03579936
4/13/12 7:24,04,13,2012,400,-76.11264217,43.03486838
4/13/12 18:26,04,13,2012,100,-76.11889407,43.04049166
4/13/12 21:21,04,13,2012,700,-76.12907357,43.03227378
4/15/12 17:06,04,15,2012,600,-76.12256591,43.03853396
4/15/12 22:22,04,15,2012,100,-76.12904008,43.03672358
4/17/12 20:52,04,17,2012,700,-76.12891088,43.04089123
4/19/12 16:23,04,19,2012,700,-76.12891088,43.04089123
4/21/12 15:47,04,21,2012,700,-76.12887011,43.04007454
4/25/12 17:45,04,25,2012,400,-76.12446273,43.03543521
4/27/12 3:00,04,27,2012,700,-76.12947927,43.03813599
4/28/12 23:01,04,28,2012,100,-76.1210669,43.03742021
5/2/12 1:38,05,02,2012,700,-76.12956013,43.03729553
5/4/12 13:54,05,04,2012,400,-76.12679589,43.03718123
5/4/12 19:44,05,04,2012,700,-76.12947927,43.03813599
5/4/12 23:00,05,04,2012,100,-76.12948204,43.03775492
5/6/12 8:01,05,06,2012,700,-76.12887011,43.04007454
5/6/12 12:12,05,06,2012,500,-76.12978385,43.03983984
5/9/12 21:39,05,09,2012,700,-76.12891088,43.04089123
5/10/12 18:24,05,10,2012,100,-76.11139301,43.03491595
5/11/12 7:48,05,11,2012,700,-76.11933459,43.04122437
5/12/12 11:48,05,12,2012,700,-76.11361517,43.0368902
5/12/12 14:25,05,12,2012,700,-76.12958236,43.03868423
5/13/12 0:29,05,13,2012,100,-76.119629,43.04079599
5/13/12 1:41,05,13,2012,100,-76.1281813,43.03634517
5/13/12 22:05,05,13,2012,500,-76.1281803,43.03633353
5/17/12 20:05,05,17,2012,500,-76.12241932,43.03643938
5/18/12 7:13,05,18,2012,700,-76.12904008,43.03672358
5/18/12 20:42,05,18,2012,200,-76.11178075,43.03871038
5/20/12 1:33,05,20,2012,600,-76.11662702,43.04162833
5/20/12 19:09,05,20,2012,700,-76.12956013,43.03729553
5/21/12 4:51,05,21,2012,100,-76.12075236,43.03689811
5/21/12 8:11,05,21,2012,100,-76.12075236,43.03689811
5/22/12 10:47,05,22,2012,700,-76.12904008,43.03672358
5/24/12 8:12,05,24,2012,700,-76.12904008,43.03672358
5/25/12 9:39,05,25,2012,400,-76.12161582,43.03923158
5/25/12 14:38,05,25,2012,700,-76.12904008,43.03672358
5/26/12 1:02,05,26,2012,500,-76.12116808,43.03651292
5/26/12 8:22,05,26,2012,700,-76.13052837,43.04088935
5/29/12 14:53,05,29,2012,400,-76.119629,43.04079599
5/29/12 20:16,05,29,2012,700,-76.12887011,43.04007454
5/30/12 15:23,05,30,2012,400,-76.12115717,43.0415008
5/30/12 15:59,05,30,2012,400,-76.1229545,43.03428353
5/31/12 17:35,05,31,2012,400,-76.11982376,43.04177698
6/3/12 10:17,06,03,2012,700,-76.11732687,43.0375568
6/4/12 11:25,06,04,2012,700,-76.12904008,43.03672358
6/4/12 14:47,06,04,2012,700,-76.11746149,43.03602845
6/7/12 11:45,06,07,2012,700,-76.12904008,43.03672358
6/7/12 22:09,06,07,2012,500,-76.12705898,43.03582514
6/8/12 4:37,06,08,2012,700,-76.12956013,43.03729553
6/8/12 12:02,06,08,2012,700,-76.12904008,43.03672358
6/8/12 16:50,06,08,2012,400,-76.11515199,43.03410262
6/13/12 8:12,06,13,2012,700,-76.12904008,43.03672358
6/13/12 12:55,06,13,2012,500,-76.12679025,43.03390593
6/15/12 14:36,06,15,2012,700,-76.12904008,43.03672358
6/16/12 1:58,06,16,2012,500,-76.11638856,43.03559939
6/16/12 2:30,06,16,2012,600,-76.11519462,43.03464585
6/16/12 2:34,06,16,2012,600,-76.11876412,43.03175517
6/19/12 11:38,06,19,2012,700,-76.12904008,43.03672358
6/20/12 12:49,06,20,2012,700,-76.12904008,43.03672358
6/22/12 10:09,06,22,2012,700,-76.12904008,43.03672358
6/22/12 19:05,06,22,2012,700,-76.12958236,43.03868423
6/22/12 19:41,06,22,2012,700,-76.12958236,43.03868423
6/23/12 8:41,06,23,2012,700,-76.12904008,43.03672358
6/24/12 15:12,06,24,2012,700,-76.12978385,43.03983984
6/24/12 17:50,06,24,2012,600,-76.1208092,43.03936052
6/25/12 14:32,06,25,2012,700,-76.12891088,43.04089123
6/29/12 23:38,06,29,2012,700,-76.12904008,43.03672358
7/1/12 21:34,07,01,2012,500,-76.12699555,43.03513282
7/2/12 15:21,07,02,2012,700,-76.12904008,43.03672358
7/3/12 9:54,07,03,2012,700,-76.12978385,43.03983984
7/3/12 13:42,07,03,2012,700,-76.12904008,43.03672358
7/8/12 0:12,07,08,2012,100,-76.12257325,43.03164907
7/11/12 11:15,07,11,2012,700,-76.11933459,43.04122437
7/13/12 22:22,07,13,2012,600,-76.11508822,43.03860949
7/15/12 10:12,07,15,2012,400,-76.11935656,43.04150161
7/15/12 13:53,07,15,2012,700,-76.12257548,43.03824071
7/18/12 14:36,07,18,2012,700,-76.11954659,43.03958899
7/19/12 11:33,07,19,2012,700,-76.12904008,43.03672358
7/20/12 20:58,07,20,2012,700,-76.11933459,43.04122437
7/22/12 2:18,07,22,2012,100,-76.11940012,43.03904073
7/26/12 6:21,07,26,2012,500,-76.12079144,43.04165026
7/26/12 11:55,07,26,2012,400,-76.11620306,43.03151306
7/26/12 15:06,07,26,2012,400,-76.12439227,43.03653275
7/31/12 8:51,07,31,2012,700,-76.12887011,43.04007454
7/31/12 13:11,07,31,2012,600,-76.11468533,43.03322181
7/31/12 22:15,07,31,2012,700,-76.12891088,43.04089123
8/4/12 7:31,08,04,2012,600,-76.12424827,43.03761611
8/4/12 15:55,08,04,2012,700,-76.12978385,43.03983984
8/6/12 7:57,08,06,2012,700,-76.12978385,43.03983984
8/7/12 1:41,08,07,2012,700,-76.12978385,43.03983984
8/7/12 8:29,08,07,2012,700,-76.129545,43.03714541
8/8/12 8:25,08,08,2012,500,-76.12408047,43.03521845
8/10/12 3:13,08,10,2012,700,-76.12904008,43.03672358
8/10/12 9:54,08,10,2012,500,-76.12681826,43.03743408
8/11/12 11:36,08,11,2012,700,-76.11915723,43.03701337
8/14/12 8:17,08,14,2012,700,-76.12904008,43.03672358
8/15/12 11:02,08,15,2012,700,-76.12904008,43.03672358
8/15/12 17:18,08,15,2012,600,-76.12154535,43.03190814
8/17/12 2:44,08,17,2012,700,-76.12907357,43.03227378
8/19/12 23:05,08,19,2012,600,-76.11159908,43.03430954
8/20/12 9:10,08,20,2012,400,-76.11882162,43.03955847
8/20/12 10:05,08,20,2012,700,-76.11854084,43.04000092
8/20/12 21:18,08,20,2012,700,-76.12891088,43.04089123
8/21/12 3:31,08,21,2012,600,-76.12904008,43.03672358
8/22/12 16:21,08,22,2012,700,-76.12978385,43.03983984
8/24/12 17:47,08,24,2012,400,-76.1238388,43.03287804
8/24/12 21:41,08,24,2012,600,-76.11361955,43.03427068
8/25/12 4:46,08,25,2012,700,-76.11501583,43.0376217
8/25/12 14:05,08,25,2012,700,-76.12947927,43.03813599
8/25/12 22:10,08,25,2012,600,-76.11614526,43.03516419
8/26/12 2:40,08,26,2012,400,-76.11895129,43.03680332
8/30/12 8:59,08,30,2012,700,-76.129545,43.03714541
9/1/12 1:17,09,01,2012,600,-76.12795801,43.03820999
9/1/12 19:59,09,01,2012,600,-76.11642583,43.03903075
9/1/12 21:00,09,01,2012,700,-76.129545,43.03714541
9/2/12 21:35,09,02,2012,400,-76.12533074,43.03517526
9/2/12 22:37,09,02,2012,100,-76.1185365,43.03426787
9/3/12 13:04,09,03,2012,700,-76.11159908,43.03430954
9/3/12 15:13,09,03,2012,700,-76.12978385,43.03983984
9/3/12 19:48,09,03,2012,700,-76.11881937,43.03227474
9/4/12 21:04,09,04,2012,700,-76.11446875,43.03684939
9/10/12 18:14,09,10,2012,600,-76.1281813,43.03634517
9/15/12 9:49,09,15,2012,700,-76.12887011,43.04007454
9/15/12 17:26,09,15,2012,700,-76.11684288,43.04008547
9/16/12 12:35,09,16,2012,700,-76.11804528,43.03667938
9/16/12 15:39,09,16,2012,700,-76.12978385,43.03983984
9/19/12 23:23,09,19,2012,700,-76.12947927,43.03813599
9/22/12 19:23,09,22,2012,700,-76.12904008,43.03672358
9/23/12 22:44,09,23,2012,600,-76.12938222,43.03582066
9/24/12 15:53,09,24,2012,700,-76.13054731,43.03771301
9/24/12 23:42,09,24,2012,700,-76.12891088,43.04089123
9/25/12 0:09,09,25,2012,700,-76.12891088,43.04089123
9/28/12 15:02,09,28,2012,700,-76.126633,43.03666573
10/1/12 9:05,10,01,2012,700,-76.12887011,43.04007454
10/1/12 16:15,10,01,2012,400,-76.1217897,43.03772618
10/2/12 7:57,10,02,2012,700,-76.12127218,43.04206564
10/2/12 14:47,10,02,2012,400,-76.12439131,43.03652109
10/2/12 16:18,10,02,2012,700,-76.11759809,43.03878837
10/7/12 4:11,10,07,2012,500,-76.12045306,43.03929046
10/9/12 14:45,10,09,2012,500,-76.11393371,43.03369034
10/12/12 23:00,10,12,2012,700,-76.13068259,43.04205638
10/14/12 3:53,10,14,2012,700,-76.12887011,43.04007454
10/14/12 23:27,10,14,2012,700,-76.12947927,43.03813599
10/16/12 3:42,10,16,2012,500,-76.12860671,43.0379237
10/17/12 2:26,10,17,2012,700,-76.12958236,43.03868423
10/17/12 3:06,10,17,2012,700,-76.12958236,43.03868423
10/17/12 5:16,10,17,2012,700,-76.12958236,43.03868423
10/18/12 9:43,10,18,2012,500,-76.12910036,43.03341921
10/22/12 11:31,10,22,2012,700,-76.11935905,43.04152302
10/23/12 7:14,10,23,2012,700,-76.126513,43.03435196
10/23/12 15:12,10,23,2012,700,-76.12887011,43.04007454
10/24/12 23:47,10,24,2012,600,-76.11944633,43.04043902
10/26/12 11:26,10,26,2012,700,-76.12887011,43.04007454
10/27/12 1:08,10,27,2012,700,-76.11954659,43.03958899
10/28/12 0:42,10,28,2012,700,-76.12956013,43.03729553
10/28/12 1:53,10,28,2012,700,-76.12948204,43.03775492
10/29/12 10:22,10,29,2012,700,-76.12891088,43.04089123
10/30/12 8:10,10,30,2012,600,-76.11787581,43.03685599
10/30/12 17:10,10,30,2012,700,-76.13068259,43.04205638
10/31/12 1:17,10,31,2012,100,-76.11944438,43.04039602
11/2/12 20:27,11,02,2012,700,-76.11918274,43.0395139
11/3/12 17:27,11,03,2012,100,-76.12274868,43.03642356
11/4/12 7:10,11,04,2012,600,-76.11501583,43.0376217
11/4/12 10:58,11,04,2012,700,-76.11374279,43.03650343
11/6/12 8:56,11,06,2012,500,-76.11197765,43.03894985
11/7/12 2:22,11,07,2012,700,-76.12958236,43.03868423
11/11/12 18:58,11,11,2012,700,-76.12904008,43.03672358
11/12/12 0:57,11,12,2012,700,-76.12891088,43.04089123
11/13/12 15:04,11,13,2012,700,-76.12891088,43.04089123
11/13/12 17:07,11,13,2012,100,-76.1188899,43.03299528
11/15/12 19:55,11,15,2012,700,-76.129545,43.03714541
11/15/12 22:30,11,15,2012,400,-76.12439227,43.03653275
11/17/12 14:01,11,17,2012,700,-76.12860926,43.03854699
11/18/12 14:59,11,18,2012,700,-76.11777068,43.03455917
11/22/12 12:47,11,22,2012,400,-76.11731564,43.03419146
11/24/12 23:35,11,24,2012,600,-76.11159908,43.03430954
11/25/12 6:02,11,25,2012,600,-76.12478899,43.03847103
11/26/12 18:46,11,26,2012,500,-76.12043636,43.03329595
